,compounds,id,label
3413,CC(C)(C)C(O)C(CC1=CC=C(Cl)C=C1)N2C=NC=N2,NCGC00259628-01,0
3414,CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,NCGC00253989-01,0
3415,OC\C=C\CO,NCGC00259979-01,0
3416,CCC(C)C1=CC=C(O)C=C1,NCGC00257970-01,0
3417,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCC3=CC=C(O)C(O)=C3)O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]2OC(=O)\C=C\C5=CC(O)=C(O)C=C5)[C@H](O)[C@H](O)[C@H]1O,NCGC00258498-01,0
3418,OC1=CC=CC=C1Cl,NCGC00258961-01,0
3419,OCC#CCO,NCGC00256535-01,0
3420,OCC[NH+](CCO)CCO.CCCCCCCCCCCCCCCCCC([O-])=O,NCGC00258412-01,1
3421,OCC1=CC=CC(OC2=CC=CC=C2)=C1,NCGC00259024-01,0
3422,OCCOCC#CCOCCO,NCGC00255985-01,0
3423,S=C1NC2=CC=CC=C2N1,NCGC00257094-01,1
3424,CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+]([O-])=O,NCGC00259554-01,1
3425,[Cl-].C[N+](C)(C)CCCl,NCGC00257619-01,0
3426,[K+].F[B-](F)(F)F,NCGC00260350-01,0
3427,[Na+].[Na+].[O-]S(=O)(=O)C1=CC(=CC=C1)S([O-])(=O)=O,NCGC00256124-01,0
3428,[Na+].[Na+].[O-]S(=O)(=O)OOS([O-])(=O)=O,NCGC00258878-01,0
3429,[Na+].[Na+].OC1=C(O)C(=CC(=C1)S([O-])(=O)=O)S([O-])(=O)=O,NCGC00255944-01,0
3430,[Na+].[O-]C(=O)C=C,NCGC00260301-01,0
3431,[Na+].CC(C)(CS([O-])(=O)=O)NC(=O)C=C,NCGC00260114-01,0
3432,[Na+].CC1=CC=C(C)C(=C1)S([O-])(=O)=O,NCGC00255955-01,0
3433,[NH4+].CCOP([O-])(=O)C(N)=O,NCGC00255237-01,0
3434,[O-][N+](=O)C1=CC2=C(NC(=O)C2=O)C=C1,NCGC00260483-01,1
3435,CN1C(=O)C2=C(C=C(C=C2)[N+]([O-])=O)C1=O,NCGC00257750-01,0
3436,NC1=NC=C(S1)[N+]([O-])=O,NCGC00257304-01,1
3437,Br[Ca]Br,NCGC00255890-01,0
3438,BrC(Br)C#N,NCGC00259868-01,0
3439,OCC(Br)CBr,NCGC00258263-01,0
3440,BrC1=CC(Br)=C(Br)C=C1,NCGC00259411-01,0
3441,C(SCC1=CC=CC=C1)C2=CC=CC=C2,NCGC00257880-01,0
3442,ClCC(Cl)C=C,NCGC00258913-01,0
3443,C\C=C\CC=C,NCGC00258707-01,0
3444,C1C2=C(C=CC=C2)C3=C1C=CC=C3,NCGC00254303-01,0
3445,C1CCC2OC2C1,NCGC00258704-01,0
3446,O1C2=CC=CC=C2C3=C1C=CC=C3,NCGC00254221-01,0
3447,C1CCNCC1,NCGC00258727-01,0
3448,C1COCCN1,NCGC00259999-01,0
3449,CC(C)CCOC(C)=O,NCGC00258809-01,0
3450,CCOC(C)(C)C,NCGC00257903-01,0
3451,CC(C)N=C=NC(C)C,NCGC00260000-01,0
3452,CC(C)C1=CC=C(C=C1)C(C)C,NCGC00258931-01,0
3453,CC(C)C1=CC=C(O)C=C1,NCGC00255837-01,0
3454,CC(C)C1=CC(=CC=C1)C(C)C,NCGC00258870-01,0
3455,CC(C)CC(C)CC(O)CC(C)C,NCGC00259983-01,0
3456,CC(C)COC(=O)C1=C(C=CC=C1)C(=O)OCC(C)C,NCGC00254487-01,0
3457,CC(C)CON=O,NCGC00259960-01,0
3458,CCOC(=O)\C=C(/C)O[Ti](OC(C)C)(OC(C)C)O\C(C)=C\C(=O)OCC,NCGC00256087-01,0
3459,CC(C)OS(C)(=O)=O,NCGC00258409-01,0
3460,CC(CC=O)C1=CC=CC=C1,NCGC00256260-01,0
3461,CC(Cl)Cl,NCGC00257759-01,0
3462,CCCCOCC(C)O,NCGC00258234-01,0
3463,CC1=C(O)C(=O)CO1,NCGC00256780-01,0
3464,CC=CC(O)=O,NCGC00259279-01,0
3465,CCC(=O)\C=C\C1C(C)=CCCC1(C)C,NCGC00255231-01,0
3466,CC(C)C1(C)N=C(NC1=O)C2=NC3=C(C=CC=C3)C=C2C(O)=O,NCGC00259557-01,0
3467,CC1=CC=C(C=C1)S(O)(=O)=O,NCGC00259913-01,0
3468,CC1=CC=C(Cl)C=C1,NCGC00258959-01,0
3469,CC1=CC=CC=C1OCC2CO2,NCGC00258439-01,0
3470,COC1=NC(C)=NC(NC(=O)NS(=O)(=O)C2=C(Cl)C=CC=C2)=N1,NCGC00257809-01,0
3471,F[P-](F)(F)(F)(F)F.CCCC[N+]1(C)CCCC1,NCGC00258168-01,0
3472,CCCCCCCCCCCCCl,NCGC00257206-01,0
3473,CCCCCCCCCCCCN1CCOCC1,NCGC00255825-01,0
3474,CCCCCCCCCI,NCGC00260379-01,0
3475,CCCCCCCCCOCC1CO1,NCGC00257730-01,0
3476,CCCCOCNC(=O)C=C,NCGC00259915-01,0
3477,CCOP(=S)(OCC)SCCSCC,NCGC00259892-01,0
3478,Cl.NCC2(CC1=NOC(=O)N1)CCCCC2,NCGC00254421-01,0
3479,ClC(Cl)=C(Cl)Cl,NCGC00258748-01,0
3480,Cl[Dy](Cl)Cl,NCGC00254723-01,0
3481,CC1=C(OCC(O)=O)C=CC(Cl)=C1,NCGC00254652-01,0
3482,ClC1=CC(=CC=C1)C2=CC(Cl)=CC(Cl)=C2,NCGC00259797-01,0
3483,CC(OC1=C(Cl)C=CC(Cl)=C1)C(O)=O,NCGC00255149-01,0
3484,ClC1=NC(Cl)=NC(Cl)=N1,NCGC00259998-01,0
3485,CC(C)NC1=NC(NC(C)C)=NC(Cl)=N1,NCGC00258945-01,0
3486,OC(=O)CCl,NCGC00258666-01,0
3487,ClCC(Cl)Cl,NCGC00260014-01,0
3488,ClCC1=CC=CC=C1Cl,NCGC00258641-01,0
3489,ClCCC#N,NCGC00259774-01,0
3490,CN(C)CCCNCCCN,NCGC00258728-01,0
3491,CN1CCOCC1,NCGC00259961-01,0
3492,COC1=CC=C(OC)C(OC)=C1,NCGC00254895-01,0
3493,COC1=CC=C(CC=C)C=C1,NCGC00259936-01,0
3494,COC1CCC=CO1,NCGC00257617-01,0
3495,CCCSP(=S)(OCC)OC1=CC=C(SC)C=C1,NCGC00255182-01,1
3496,[O-][N+](=O)C1=CC=C(F)C=C1F,NCGC00258242-01,0
3497,N#CC(C1=CC=CC=C1)C2=CC=CC=C2,NCGC00256362-01,0
3498,N#CC1=NC=CC=C1,NCGC00258895-01,0
3499,N#CCCCC(CCC#N)C#N,NCGC00254878-01,0
3500,NC(=N)NC#N,NCGC00259063-01,0
3501,CC1=C(NC(=N)NC(N)=N)C=CC=C1,NCGC00255718-01,0
3502,CC1=CC=C(N)C(=C1)S(O)(=O)=O,NCGC00259803-01,0
3503,CC1=NC(N)=NC(N)=N1,NCGC00258718-01,0
3504,NCCNCCNCCNCCN,NCGC00258223-01,0
3505,[O-][N+](=O)C1=C(Cl)C=CC=C1,NCGC00258345-01,0
3506,COC(=O)\C=C\C1=CC=CC=C1,NCGC00255910-01,0
3507,COC(=O)CC(C)CCC=C(C)C,NCGC00256902-01,0
3508,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,NCGC00259780-01,0
3509,CCCCCCCC\C=C/CCCCCCCC(=O)OC,NCGC00257779-01,0
3510,CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC,NCGC00254332-01,0
3511,OC(=O)C1=C(N=C2C=CC=CC2=C1)C(O)=O,NCGC00255385-01,0
3512,OC(=O)CCCC(O)=O,NCGC00259997-01,0
3513,OC(=O)CCCCCCCCCC(O)=O,NCGC00254856-01,0
3514,OC(=O)CCCCCCCCCCCC(O)=O,NCGC00258853-01,0
3515,CCOCC(O)=O,NCGC00259980-01,0
3516,IC#CCCCCCCCCC(=O)OC1=CC=CC=C1,NCGC00183856-01,0
3517,CCOC(=O)C(SP(=S)(OC)OC)C1=CC=CC=C1,NCGC00255711-01,1
3518,CCCCOCCOC(=O)CCCCCCCCC(=O)OCCOCCCC,NCGC00256262-01,0
3519,O=C(OCCOCCOC(=O)C1=CC=CC=C1)C2=CC=CC=C2,NCGC00259281-01,0
3520,CC(=C)C(=O)OCCOCCOCCOC(=O)C(C)=C,NCGC00259787-01,0
3521,CC1=NN=C(C(=O)N1N)C2=CC=CC=C2,NCGC00256694-01,1
3522,CC(C)C1(C)NC(=NC1=O)C2=NC=C(C)C=C2C(O)=O,NCGC00254805-01,0
3523,CCCCCC=CCC1CC(=O)OC1=O,NCGC00255516-01,0
3524,OC1=CC=C(C=C1)N=O,NCGC00259303-01,1
3525,OC(=O)C1=CC(C(O)=O)=C(C=C1C(O)=O)C(O)=O,NCGC00255745-01,0
3526,CCNC1=CC(O)=CC=C1C,NCGC00258561-01,1
3527,CC(C)(C1CCC(O)CC1)C2CCC(O)CC2,NCGC00256183-01,0
3528,CC(CCC(O)=O)(C1=CC=C(O)C=C1)C2=CC=C(O)C=C2,NCGC00259804-01,0
3529,OCCN(CCO)C1=CC=CC=C1,NCGC00255359-01,0
3530,S=C1NC=CC=N1,NCGC00260351-01,0
3531,O=NC1=CC=C(NC2=CC=CC=C2)C=C1,NCGC00256585-01,0
3532,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,NCGC00254748-01,0
3533,C=CC(=O)OCCOCCOC(=O)C=C,NCGC00258640-01,0
3534,C1CN(CCO1)SSC2=NC3=C(S2)C=CC=C3,NCGC00258892-01,1
3535,[Na+].CCOC([S-])=S,NCGC00256108-01,0
3536,[H][C@@]12CC(=O)\C(=C\C)[C@@]1(C)CC[C@@]3([H])[C@@]2([H])CCC4=CC(=O)CC[C@]34C,NCGC00257868-01,0
3537,Cl.NNC1=NN=CC2=CC=CC=C12,NCGC00256719-01,1
3538,CSC(=O)C1=C(CC(C)C)C(C(=O)SC)=C(N=C1C(F)(F)F)C(F)F,NCGC00255048-01,0
3539,OC1=CC=C(O)C=C1,NCGC00254037-01,1
3540,CCCSP(=O)(OCC)OC1=C(Cl)C=C(Br)C=C1,NCGC00254657-01,1
3541,CC(C)COC(=O)C(C)=C,NCGC00259117-01,0
3542,COC1=CC2=C(C(=O)N(COC3=CC(=O)N4C=CC=C(OCCN5CCCCC5)C4=N3)S2(=O)=O)C(=C1)C(C)C,NCGC00254231-01,0
3543,Cl.CCC(=O)N(C1CCN(CC1)C(C)CC2=CC=CS2)C3=CC=CC=C3,NCGC00247694-01,0
3544,OC12N=C(SC1CC3=CC(Cl)=CC=C23)C4=CC=CC=C4,NCGC00254151-01,1
3545,COC1=CC=C(N)C(OC)=C1,NCGC00260503-01,0
3546,NC1=C(C=CC=C1)C(=O)OC2=CC3=C(C=CC=C3)C=C2,NCGC00256876-01,1
3547,OC1=CC=C(C=C1)C(=O)C2=CC=C(O)C=C2,NCGC00258104-01,1
3548,NC1=CC=C(N)C2=C1C(=O)C3=CC=CC=C3C2=O,NCGC00254591-01,1
3549,[H][C@@]12CC[C@H](O)[C@@]1(C)C=CC3=C4CCC(=O)C=C4CC[C@@]23[H],NCGC00258093-01,0
3550,CC1=CC=C(C=C1)S(=O)(=O)NC2CCCCC2,NCGC00257645-01,0
3551,OC1=CC=C(C=C1)C2=CC=C(O)C=C2,NCGC00258023-01,0
3552,S(SC1=CC=CS1)C2=CC=CS2,NCGC00256662-01,0
3553,CCCCN(CC)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,NCGC00254678-01,0
3554,C(CC1=CC=CC=C1)CC2=CC=NC=C2,NCGC00256083-01,0
3555,C\C=C\C=C\CCCCCCCO,NCGC00254740-01,0
3556,CC(C)C1=CC2=C(SC3=C(C=CC=C3)C2=O)C=C1,NCGC00256279-01,1
3557,CC1=CC2=C(C=C1C)N=C(N)S2,NCGC00258632-01,1
3558,CC1=C(N)C(N)=CC=C1,NCGC00258011-01,1
3559,[H][C@@]12CC[C@](OC(=O)CCC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]3([H])[C@@]2([H])CCC4=CC(=O)CC[C@]34C,NCGC00183276-01,0
3560,CCC1=CC2=C(C=C1)C(=O)C3=C(C=CC=C3)C2=O,NCGC00256285-01,1
3561,CCC(Cl)CC(Cl)C(Cl)C(Cl)C(Cl)C(C)Cl,NCGC00260046-01,1
3562,[H][C@]12COS(=O)OC[C@@]1([H])[C@@]3(Cl)C(Cl)=C(Cl)[C@]2(Cl)C3(Cl)Cl,NCGC00255451-01,0
3563,[O-][N+](=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,NCGC00254962-01,0
3564,COC1=CC=C(C=C1)C2=COC3=C(C=CC(O)=C3)C2=O,NCGC00255167-01,1
3565,COC1=CC=C(C=C1[N+]([O-])=O)C(=O)NC2=CC=CC=C2,NCGC00258297-01,1
3566,COC1=CC=C(C=C1)N=[N+]([O-])C2=CC=C(OC)C=C2,NCGC00258714-01,1
3567,NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O,NCGC00255381-01,0
3568,NNC1=NC(=CS1)C2=CC=CC=C2,NCGC00258451-01,1
3569,CCOC(=O)CS,NCGC00260406-01,0
3570,CCCCOCCOC(=O)C1=CC=CC=C1C(=O)OCCOCCCC,NCGC00259392-01,1
3571,FC(F)(F)C1=CC(=CC=C1)N=C=O,NCGC00258233-01,1
3572,O=C1CCCCCN1SSN2CCCCCC2=O,NCGC00255736-01,0
3573,CCCCCCCC1=CC=C(O)C=C1,NCGC00255407-01,0
3574,OC1=CC=CC(O)=C1O,NCGC00259922-01,1
3575,CCOP(=S)(OCC)OC1=NOC(=C1)C2=CC=CC=C2,NCGC00255850-01,1
3576,[Na+].[Na+].NC1=CC(N)=C(C=C1)\N=N\C2=CC=C(C=C2)C3=CC=C(C=C3)\N=N\C4=C(C=C5C=C(C(\N=N\C6=CC=CC=C6)=C(O)C5=C4N)S([O-])(=O)=O)S([O-])(=O)=O,NCGC00255239-01,1
3577,CCCCCCCCCCCC[N+](C)(C)CC([O-])=O,NCGC00256099-01,0
3578,C=CC(=O)OCCC#N,NCGC00255102-01,0
3579,C1=CC2=C(C=C1)C3=C4C2=CC=CC4=CC=C3,NCGC00259384-01,0
3580,CC(C)(C)C1=CC(CO)=CC(=C1O)C(C)(C)C,NCGC00258185-01,0
3581,CC(C)(C)C1=CC=C(S)C=C1,NCGC00257390-01,0
3582,CC1=CC(=C(C)C=C1O)C2(OS(=O)(=O)C3=C2C=CC=C3)C4=C(C)C=C(O)C(C)=C4,NCGC00259074-01,1
3583,CC1=C(N)C(O)=CC=C1,NCGC00260455-01,1
3584,CC1CCCNC1,NCGC00258431-01,0
3585,CCC1=CC=C(C=C1)C(=O)NN(C(=O)C2=CC(C)=CC(C)=C2)C(C)(C)C,NCGC00254593-01,0
3586,Cl.NC1=CC=C(C=C1)C2=CC=CC=C2,NCGC00257524-01,1
3587,CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2,NCGC00258311-01,1
3588,CNC(=O)N(C)C1=NC2=C(S1)C=CC=C2,NCGC00254869-01,1
3589,COC1=CC=CC(O)=C1O,NCGC00258058-01,1
3590,COP(=S)(OC)SCN1N=NC2=C(C=CC=C2)C1=O,NCGC00259514-01,0
3591,COS(=O)(=O)C(F)(F)F,NCGC00260460-01,0
3592,O[C@@H]1[C@@H](COC2=CC(O)=CC=C12)N3CCC(O)(CC3)C4=CC=C(F)C=C4,NCGC00254375-01,1
3593,NNC(N)=S,NCGC00256506-01,1
3594,NC1=CC=C(C=C1N)C2=CC(N)=C(N)C=C2,NCGC00255443-01,1
3595,C=CCOC(=O)\C=C/C(=O)OCC=C,NCGC00256226-01,0
3596,CCCCCCCCCC(O)=O,NCGC00259758-01,0
3597,OC1=CC=C(C=C1)C(=O)OC2=CC=CC=C2,NCGC00257341-01,0
3598,O=C(OCCC1=CC=CC=C1)C=CC2=CC=CC=C2,NCGC00256862-01,0
3599,CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,NCGC00254146-01,0
3600,CCCCCCCCC1CCC(=O)O1,NCGC00256822-01,0
3601,O=CCCCC=O,NCGC00259291-01,0
3602,CCC(C)OC(=O)C1=CC=C(O)C=C1,NCGC00259519-01,1
3603,OC1CCCC1,NCGC00257663-01,0
3604,CCCC(C)C1=C(O)C=CC=C1,NCGC00255416-01,0
3605,[H][C@@]12C[C@H]3OC(C)(C)O[C@@]3(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]4([H])[C@@]2([H])C[C@H](F)C5=CC(=O)CC[C@]45C,NCGC00256709-01,0
3606,CCCCCCCC\C=C\CCCCCCCC(=O)OCCOCC(OCCO)C1OC(CC1OCCO)OCCO,NCGC00257261-01,0
3607,O.O.[Ca++].OC[C@H](O)[C@H]1OC(=O)C(O)=C1[O-].OC[C@H](O)[C@H]2OC(=O)C(O)=C2[O-],NCGC00257476-01,0
3608,[Co++].[CH-]1C=CC=C1.[CH-]2C=CC=C2,NCGC00260051-01,0
3609,[Na+].[O-]C1=C(Cl)C=C(Cl)C(Cl)=C1,NCGC00254612-01,1
3610,[Na+].CCN(CC1=CC(=CC=C1)S([O-])(=O)=O)C2=CC=C(C=C2)C(C3=CC=CC=C3)=C4C=CC(C=C4)=[N+](CC)CC5=CC(=CC=C5)S([O-])(=O)=O,NCGC00255259-01,0
3611,[Na+].CN(C)C1=CC=C(C=C1)N=NS([O-])(=O)=O,NCGC00091080-03,1
3612,[NH4+].[O-]C(=O)CS,NCGC00260299-01,0
3613,CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)C(C)C)[N+]([O-])=O,NCGC00254366-01,0
3614,[O-][N+](=O)C1=CC2=C(C=C1)C3=C(C2)C=CC=C3,NCGC00259314-01,1
3615,[O-][N+](=O)C1=CC2=CC=CC=C2C(=C1)[N+]([O-])=O,NCGC00091210-02,1
3616,O.Br.NC1=NC(=CS1)C2=CC=CC=C2,NCGC00257725-01,1
3617,BrC1=C(Br)C(Br)=C(Br)C(OC2=CC(Br)=C(Br)C(Br)=C2Br)=C1,NCGC00257866-01,0
3618,BrC1=CC=C(OC(=O)N2CCN3CCC2CC3)C=C1,NCGC00254110-01,0
3619,CC(O)COC(=O)C=C,NCGC00258729-01,0
3620,CC(=O)NC1=CC=C2C(CC3=C2C=CC=C3)=C1,NCGC00258384-01,1
3621,CCCCCOC(C)=O,NCGC00254285-01,0
3622,CC(C)(C)C1=CC(=O)C=C(C1=O)C(C)(C)C,NCGC00258075-01,0
3623,CC(C)C(OC(=O)C1=CC=CC=C1)C(C)(C)COC(=O)C2=CC=CC=C2,NCGC00254739-01,0
3624,[H][C@]12CCC(=CC1=CC[C@@]3([H])[C@@](C)(CCC[C@]23C)C(=O)OC)C(C)C,NCGC00257509-01,1
3625,CC(C)CCCCCCCOP(OCCCCCCCC(C)C)OC1=CC=CC=C1,NCGC00257265-01,0
3626,CC(C)[C@H]1CC=C(C)C=C1,NCGC00256155-01,0
3627,CC1CC(CC2CCC(N)C(C)C2)CCC1N,NCGC00258691-01,0
3628,CC1=CC2=C3N(CC2)C(=O)[C@H](NC(=O)C4=CC=NC=C4)N=C(C5=CC=CC=C5)C3=C1,NCGC00254191-01,0
3629,CCCCC(CC)COC(=O)CS,NCGC00259091-01,0
3630,CCSCC,NCGC00258481-01,0
3631,Cl.CC1=CC(=CC=C1N)C(C2=CC=C(N)C=C2)=C3C=CC(=N)C=C3,NCGC00260336-01,0
3632,Cl.NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O,NCGC00254321-01,0
3633,Cl.COC1=CC=C(N)C=C1,NCGC00256326-01,1
3634,Cl[Ni]Cl,NCGC00255504-01,0
3635,OC(=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=N1,NCGC00254883-01,0
3636,CNP(=O)(OC)OC1=CC=C(C=C1Cl)C(C)(C)C,NCGC00255615-01,0
3637,NC1=CC(Cl)=C(N)C(Cl)=C1,NCGC00259457-01,1
3638,NC1=CC(Cl)=C(O)C(Cl)=C1,NCGC00255453-01,1
3639,COC(=O)NC1=CC(Cl)=C(Cl)C=C1,NCGC00255980-01,1
3640,OC1=C(C=C(Cl)C=C1)C2CCCC2,NCGC00255674-01,0
3641,FC1=CC=CC(F)=C1C(=O)NC(=O)NC2=CC=C(Cl)C=C2,NCGC00257143-01,1
3642,ClC1=C(C=CC=C1)C2=C(Cl)C=CC=C2,NCGC00259793-01,0
3643,[H][C@]12[C@@H]3C[C@H](C=C3)[C@@]1([H])[C@@]4(Cl)C(Cl)=C(Cl)[C@]2(Cl)C4(Cl)Cl,NCGC00255719-01,0
3644,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,NCGC00254305-01,0
3645,CNC1=C(Cl)C(=O)N(N=C1)C2=CC=CC(=C2)C(F)(F)F,NCGC00254609-01,1
3646,CCCC[N+]1(C)CCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,NCGC00260210-01,0
3647,FC1=CC=C(CC2CCN(CCS(=O)C3=CC=C4NC(=O)OC4=C3)CC2)C=C1,NCGC00254479-01,0
3648,CCCCCC1=CC=C(N)C=C1,NCGC00255675-01,0
3649,NC1=CC2=C(C=CC=C2)C=C1,NCGC00259640-01,1
3650,CC1=C(C)C(=C(C(=C1C)[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O,NCGC00255925-01,0
3651,NC1=CC=CC=C1[N+]([O-])=O,NCGC00259920-01,0
3652,OC1=CC=CC=C1C(=O)C2=C(O)C=CC=C2,NCGC00258721-01,0
3653,CCCCCCCC\C=C/CCCCCCCC(=O)OCCO,NCGC00257333-01,0
3654,IC1=C(C=CC=C1)C(=O)NC2=CC=CC=C2,NCGC00254248-01,1
3655,O=C(NC1=CC=CC=C1)NC2=CC=CC=C2,NCGC00257622-01,1
3656,OC(=O)\C=C\C(O)=O.O=C(CCC1CCN(CC2=CC=CC=C2)CC1)C3=CC4=C(CCCCN4)C=C3,NCGC00183005-01,1
3657,OC(=O)C1=CC2=C(C=CC=C2)C=C1O,NCGC00259099-01,1
3658,CCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCCC,NCGC00257981-01,0
3659,O=C(OCCCCCOC(=O)C1=CC=CC=C1)C2=CC=CC=C2,NCGC00254279-01,0
3660,OC(=O)C1=NC(Cl)=CC=C1,NCGC00255503-01,0
3661,OC1=CC=C(CC2=CC=C(O)C=C2)C=C1,NCGC00258715-01,0
3662,OC1=CC=C(CC2=CC=CC=C2)C=C1,NCGC00258562-01,0
3663,OC1=CC2=C(C=C1)C(=O)C3=CC=CC=C3C2=O,NCGC00260447-01,1
3664,CCCCCC[C@@H](O)C\C=C/CCCCCCCC(=O)OCC(O)CO,NCGC00255748-01,0
3665,OCCN1C(=O)N(CCO)C(=O)N(CCO)C1=O,NCGC00257207-01,0
3666,CC(C)(OO)C1=CC=CC=C1,NCGC00254045-01,0
3667,[Cr+3].CC([O-])=O.CC([O-])=O.CC([O-])=O,NCGC00260047-01,0
3668,[Cl-].[Cl-].[Fe++],NCGC00257751-01,0
3669,[Na+].[S-]C1=NC2=CC=CC=C2S1,NCGC00255391-01,1
3670,[Na+].CCCCCCCCC1=CC=C(C=C1)S([O-])(=O)=O,NCGC00256848-01,0
3671,[Na+].[O-][N+](=O)C1=CC(=C(NC2=CC(=C(NC3=CC=CC=C3)C=C2)S([O-])(=O)=O)C=C1)[N+]([O-])=O,NCGC00255364-01,0
3672,[Na+].OC1=CC=C(C=C1)C2(OS(=O)(=O)C3=C2C=CC=C3)C4=CC=C([O-])C=C4,NCGC00256005-01,0
3673,CON(C)C(=O)NC1=CC=C(Br)C=C1,NCGC00255893-01,1
3674,BrC1=CC=C(C2=CC(Br)=C(Br)C(Br)=C2)C(Br)=C1Br,NCGC00260144-01,1
3675,C1=CC=C(C=C1)\C=C\C2=CC=CC=C2,NCGC00260274-01,1
3676,C(CCOCC1CO1)COCC2CO2,NCGC00259816-01,0
3677,COC(=O)\C=C\C=C(C)\C=C\C=C(C)\C=C/C=C(C)/C=C\C=C(C)/C=C\C(O)=O,NCGC00257045-01,0
3678,CC(C)=CCCC(=C)C=C,NCGC00254252-01,0
3679,C[C@@H](O)C1=NC(=CC=N1)N2[C@@H](C)CN(C[C@H]2C)C3=NC(C)=NC(C)=N3,NCGC00254429-01,0
3680,C[Si](Cl)(C1=CC=CC=C1)C2=CC=CC=C2,NCGC00258216-01,0
3681,C1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=CC=C3,NCGC00260306-01,1
3682,C1C2=CC=CC3=C2C4=C1C=CC=C4C=C3,NCGC00258610-01,0
3683,C1CNCCN1,NCGC00259791-01,0
3684,C1OCOCO1,NCGC00258496-01,0
3685,[H][C@@]12C[C@@H](C#N)[C@H](C(C)=O)[C@@]1(C)CC[C@@]3([H])[C@@]2([H])CC=C4C[C@@H](O)CC[C@]34C,NCGC00257247-01,0
3686,CC1CC(C)(C)C2=C(C=C(C)C(=C2)C(C)=O)C1(C)C,NCGC00255431-01,0
3687,CC(=O)CC(C)(C)O,NCGC00258818-01,0
3688,CC(C)(C)C1=CC=CC(=C1O)C(C)(C)C,NCGC00254067-01,0
3689,CCC(C)(C)CC,NCGC00260394-01,0
3690,CC(C)CC(O)=O,NCGC00259153-01,0
3691,CC(C)CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCCC(C)C,NCGC00258299-01,0
3692,CC(C1=CC=C(O)C=C1)C2=CC=C(O)C=C2,NCGC00258109-01,0
3693,COC(=O)C(C)N(C(=O)CC1=CC=CC=C1)C2=C(C)C=CC=C2C,NCGC00255523-01,0
3694,[H][C@@]1(CCC(C)=CC1)[C@@](C)(O)CCC=C(C)C,NCGC00255987-01,0
3695,CCC1=NC=CN=C1C,NCGC00256746-01,0
3696,CC1CCC2CC1C2(C)C,NCGC00259588-01,0
3697,CC1=CC(C)=NC(NC2=CC=CC=C2)=N1,NCGC00254712-01,1
3698,CC1=CC(NC2=CC=CC=C2)=CC=C1,NCGC00256191-01,0
3699,[H][C@@]12C[C@H](C)CN[C@@]1([H])[C@@H](C)[C@@]3(CC[C@]4([H])C(C[C@@]5([H])[C@@]4([H])CC=C6C[C@@H](O)CC[C@]56C)=C3C)O2,NCGC00254431-01,0
3700,CCC(=O)OCCC1=CC=CC=C1,NCGC00254876-01,0
3701,CCCCC(CC)COC(=O)C1=C(C=CC=C1)C(=O)OCC(CC)CCCC,NCGC00091499-05,0
3702,CCCC(C)C(=O)OCC,NCGC00256866-01,0
3703,CCCCN1C=C[N+](C)=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,NCGC00260165-01,0
3704,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,NCGC00256553-01,0
3705,CCO[Si](CC(C)C)(OCC)OCC,NCGC00256052-01,0
3706,CCOC(=O)C1OC1(C)C2=CC=CC=C2,NCGC00258867-01,0
3707,CCOC1=NC2=C(NC=C(C(=O)NCC3=CC=CC=C3)C2=O)C=C1,NCGC00253969-01,1
3708,CCOP(=S)(OCC)OC1=NN(C=N1)C2=CC=CC=C2,NCGC00255454-01,1
3709,Cl.Cl.CC1=C(N)C=CC(=C1)C2=CC(C)=C(N)C=C2,NCGC00256319-01,1
