,compounds,id,label,std_compounds
3024,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=C(OC4=C(C3=O)C(O)=CC(O)=C4)C5=CC(O)=C(O)C=C5)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,NCGC00160628-01,0,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
3025,COC1=C(O)C=CC(CNC(=O)CCCC\C=C\C(C)C)=C1,NCGC00017337-02,0,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O
3026,CCCCC1=CC=C(O)C=C1,NCGC00256649-01,0,CCCCc1ccc(O)cc1
3027,CN(C)CCC1=CC=C(O)C=C1,NCGC00160162-02,0,CN(C)CCc1ccc(O)cc1
3028,CCC(=O)NC1=CC=C(O)C=C1,NCGC00164532-01,0,CCC(=O)Nc1ccc(O)cc1
3029,CC(=O)NC1=CC=C(O)C=C1,NCGC00016361-07,0,CC(=O)Nc1ccc(O)cc1
3030,CCNCC.OC1=CC(=C(O)C=C1)S(O)(=O)=O,NCGC00017041-01,0,CCNCC.O=S(=O)(O)c1cc(O)ccc1O
3031,OC1=CC(O)=CC=C1,NCGC00091501-01,0,Oc1cccc(O)c1
3032,OC1=CC=CC=C1,NCGC00091454-04,0,Oc1ccccc1
3033,CCOC(=O)C1=C(O)C=CC=C1,NCGC00181161-01,0,CCOC(=O)c1ccccc1O
3034,OCCOC(=O)C1=CC=CC=C1O,NCGC00159379-03,0,O=C(OCCO)c1ccccc1O
3035,COC1=C(O)C=CC=C1,NCGC00090827-02,0,COc1ccccc1O
3036,CC[C@H]1NC(=O)[C@@H](NC(=O)C2=NC=CC=C2O)C(C)OC(=O)[C@@H](NC(=O)C3CC(=O)CCN3C(=O)[C@H](CC4=CC=CC=C4)N(C)C(=O)[C@@H]5CCCN5C1=O)C6=CC=CC=C6,NCGC00181117-01,0,CC[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)C(C)OC(=O)[C@H](c2ccccc2)NC(=O)C2CC(=O)CCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H]2CCCN2C1=O
3037,CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,NCGC00094843-01,0,CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O
3038,CC1=CC2=CC3=CC=CC(O)=C3C(O)=C2C(O)=C1,NCGC00181774-01,1,Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1
3039,C\C(=N/CC1=CC=CC=C1)C2=CC=CC=C2O,NCGC00160593-01,0,C/C(=N\Cc1ccccc1)c1ccccc1O
3040,CN(C(C)=O)C1=C(I)C(NC(C)=O)=C(I)C(C(=O)N[C@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)=C1I,NCGC00016805-01,0,CC(=O)Nc1c(I)c(C(=O)N[C@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)c(I)c(N(C)C(C)=O)c1I
3041,CC1CCC23CCC(=O)C2C1(C)C(CC(C)(C=C)C(O)C3C)OC(=O)CO,NCGC00182969-01,0,C=CC1(C)CC(OC(=O)CO)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O
3042,CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2,NCGC00016065-07,0,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1
3043,NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2,NCGC00164630-01,0,Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1
3044,NC(CO)(CO)CO,NCGC00159412-02,0,NC(CO)(CO)CO
3045,CN1C2=C(N(CC(O)CO)C=N2)C(=O)N(C)C1=O,NCGC00016455-01,0,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O
3046,CC(=O)N(CC(O)CN(C(C)=O)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I)C2=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C2I,NCGC00016958-01,0,CC(=O)N(CC(O)CN(C(C)=O)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I
3047,CCCCCCCC(=O)OCC(O)CO,NCGC00166144-02,0,CCCCCCCC(=O)OCC(O)CO
3048,CCCCCCCCCCCC(=O)OCC(O)CO,NCGC00164528-01,0,CCCCCCCCCCCC(=O)OCC(O)CO
3049,COC1=CC=CC=C1OCC(O)CO,NCGC00016350-01,0,COc1ccccc1OCC(O)CO
3050,OCC=CC1=CC=CC=C1,NCGC00166097-01,0,OCC=Cc1ccccc1
3051,OCC1=C(Cl)C=C(Cl)C=C1,NCGC00181337-01,0,OCc1ccc(Cl)cc1Cl
3052,OCC1=CC=CC=C1,NCGC00091865-01,0,OCc1ccccc1
3053,OCC1=CC=CN=C1,NCGC00159400-05,0,OCc1cccnc1
3054,OCCC1=CC=CC=C1,NCGC00166215-02,0,OCCc1ccccc1
3055,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,NCGC00095127-01,0,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
3056,CC1=[N+]([O-])C2=C(C=CC=C2)[N+]([O-])=C1C(=O)NCCO,NCGC00164265-01,0,Cc1c(C(=O)NCCO)[n+]([O-])c2ccccc2[n+]1[O-]
3057,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=C(OC4=C(C3=O)C(O)=CC(OCCO)=C4)C5=CC=C(OCCO)C(OCCO)=C5)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,NCGC00095147-01,0,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
3058,OCCOC1=CC=CC=C1,NCGC00090731-01,0,OCCOc1ccccc1
3059,OCCOCCOCCO,NCGC00163798-03,0,OCCOCCOCCO
3060,CCCCCCCCCCCCSCCOCCO,NCGC00159387-02,0,CCCCCCCCCCCCSCCOCCO
3061,OCCSCCO,NCGC00095074-01,0,OCCSCCO
3062,OCN1C(NC(=O)NCNC(=O)NC2N(CO)C(=O)NC2=O)C(=O)NC1=O,NCGC00164388-01,0,O=C(NCNC(=O)NC1C(=O)NC(=O)N1CO)NC1C(=O)NC(=O)N1CO
3063,OC(=O)C1=C(OP(O)(O)=O)C=CC=C1,NCGC00016668-02,0,O=C(O)c1ccccc1OP(=O)(O)O
3064,COC1=CC(=CC(OC)=C1OC)C(=S)N2CCOCC2,NCGC00160503-01,0,COc1cc(C(=S)N2CCOCC2)cc(OC)c1OC
3065,S=C(NC1CCCCC1)NC2CCCCC2,NCGC00259355-01,0,S=C(NC1CCCCC1)NC1CCCCC1
3066,CCOC(=O)N1C=CN(C)C1=S,NCGC00016760-01,0,CCOC(=O)n1ccn(C)c1=S
3067,CCCC1=CC(=O)NC(=S)N1,NCGC00022715-03,0,CCCc1cc(=O)[nH]c(=S)[nH]1
3068,CN1C=CNC1=S,NCGC00016273-01,0,Cn1cc[nH]c1=S
3069,[Ca++].CC1=CC(=C(C=C1)\N=N\C2=C(O)C(=CC3=C2C=CC=C3)C([O-])=O)S([O-])(=O)=O,NCGC00260298-01,1,Cc1ccc(/N=N/c2c(O)c(C(=O)[O-])cc3ccccc23)c(S(=O)(=O)[O-])c1.[Ca+2]
3070,[Na+].COC1=CC=C(C=C1)\N=N\C2=C(OC)C=C(\N=N\C3=CC=C(C=C3)S([O-])(=O)=O)C(C)=C2,NCGC00256312-01,1,COc1ccc(/N=N/c2cc(C)c(/N=N/c3ccc(S(=O)(=O)[O-])cc3)cc2OC)cc1.[Na+]
3071,CCOP(=O)(CC)OC1=CC=C(C=C1)[N+]([O-])=O,NCGC00183017-01,0,CCOP(=O)(CC)Oc1ccc([N+](=O)[O-])cc1
3072,CC(C)=CCCC(C)(OC(=O)C=CC1=CC=CC=C1)C=C,NCGC00256901-01,0,C=CC(C)(CCC=C(C)C)OC(=O)C=Cc1ccccc1
3073,OCCOC(=O)C=C,NCGC00258981-01,0,C=CC(=O)OCCO
3074,C1CC2=CC=CC=C2NC3=CC=CC=C13,NCGC00260382-01,1,c1ccc2c(c1)CCc1ccccc1N2
3075,CC(C)(C)C1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,NCGC00254020-01,0,CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
3076,CC(C)CC(=O)C1C(=O)C2=C(C=CC=C2)C1=O,NCGC00255947-01,1,CC(C)CC(=O)C1C(=O)c2ccccc2C1=O
3077,CCCCCC(C)OC(=O)COC1=CC=C(Cl)C2=CC=CN=C12,NCGC00255554-01,0,CCCCCC(C)OC(=O)COc1ccc(Cl)c2cccnc12
3078,F[P-](F)(F)(F)(F)F.CCCC[N+]1=CC=C(C)C=C1,NCGC00260235-01,1,CCCC[n+]1ccc(C)cc1.F[P-](F)(F)(F)(F)F
3079,COCC(C)N(C(=O)CCl)C1=C(C)SC=C1C,NCGC00254613-01,0,COCC(C)N(C(=O)CCl)c1c(C)csc1C
3080,CC1=C(C)C(C(=O)NC2=CC=CC=C2)=C(C)O1,NCGC00255828-01,1,Cc1oc(C)c(C(=O)Nc2ccccc2)c1C
3081,CCN1N=C(CC2=CC=CC=C2)C=C1C3CCN(C[C@H]4C[C@@H](C[C@@H]4C5=CC=CC(F)=C5)N(C)[C@H](C(C)C)C(O)=O)CC3,NCGC00254081-01,0,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2C[C@H](N(C)[C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1
3082,CCOP(=S)(OCC)SCN1C(=O)OC2=CC(Cl)=CC=C12,NCGC00254715-01,1,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21
3083,Cl.Cl.Cl.Cl.NC1=CC=C(C=C1N)C2=CC=C(N)C(N)=C2,NCGC00260146-01,1,Cl.Cl.Cl.Cl.Nc1ccc(-c2ccc(N)c(N)c2)cc1N
3084,Cl.CCN1C2=CC=CC=C2C3=C1C=CC(N)=C3,NCGC00258040-01,1,CCn1c2ccccc2c2cc(N)ccc21.Cl
3085,Cl.NC1=CC=C(\N=N/C2=CC=CC=C2)C(N)=C1,NCGC00260035-01,1,Cl.Nc1ccc(/N=N\c2ccccc2)c(N)c1
3086,ClC1=NC2=CC=CC=C2N=C1Cl,NCGC00257692-01,0,Clc1nc2ccccc2nc1Cl
3087,OC(=O)C1=C(C=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=C1)[N+]([O-])=O,NCGC00254664-01,0,O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-]
3088,CCC1=C(N([C@@H](C)COC)C(=O)CCl)C(C)=CC=C1,NCGC00255344-01,0,CCc1cccc(C)c1N(C(=O)CCl)[C@@H](C)COC
3089,CN(C)C(=O)NC1(CCN(CCC[C@]2(CCCN(C2)C(=O)C3=CC=CC=C3)C4=CC(Cl)=C(Cl)C=C4)CC1)C5=CC=CC=C5,NCGC00254193-01,0,CN(C)C(=O)NC1(c2ccccc2)CCN(CCC[C@@]2(c3ccc(Cl)c(Cl)c3)CCCN(C(=O)c3ccccc3)C2)CC1
3090,CN(C)C1=CC=C(C=C1)N=NC2=CC(C)=CC=C2,NCGC00259304-01,1,Cc1cccc(N=Nc2ccc(N(C)C)cc2)c1
3091,N(N=NC1=CC=CC=C1)C2=CC=CC=C2,NCGC00257132-01,1,c1ccc(N=NNc2ccccc2)cc1
3092,NC1=CC=C(Br)C=C1,NCGC00260008-01,1,Nc1ccc(Br)cc1
3093,CCCCOCCOC(C)=O,NCGC00259132-01,0,CCCCOCCOC(C)=O
3094,OCCCCOC(=O)C=C,NCGC00256652-01,0,C=CC(=O)OCCCCO
3095,FC(F)(F)C(=O)CC(=O)C1=CC=CC=C1,NCGC00260367-01,0,O=C(CC(=O)C(F)(F)F)c1ccccc1
3096,CC(C)C[C@H](NC(=O)OCC1C2=CC=CC=C2C3=C1C=CC=C3)C(O)=O,NCGC00255677-01,1,CC(C)C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O
3097,CC(C)CCCCCCCCCCCCCCC(O)=O,NCGC00255115-01,0,CC(C)CCCCCCCCCCCCCCC(=O)O
3098,O=C(OC1=CC=CC=C1)C2=CC=CC=C2C(=O)OC3=CC=CC=C3,NCGC00254839-01,0,O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1
3099,OC1=CC(O)=C(O)C2=C1C(=O)C3=C(C=CC=C3)C2=O,NCGC00255399-01,1,O=C1c2ccccc2C(=O)c2c(O)c(O)cc(O)c21
3100,O=C1C=C(OC2=C1C3=C(C=CC=C3)C=C2)C4=CC=CC=C4,NCGC00255199-01,1,O=c1cc(-c2ccccc2)oc2ccc3ccccc3c12
3101,COP(=O)(OC)SCN1C(=O)OC2=CC(Cl)=CN=C12,NCGC00254911-01,1,COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21
3102,[O-]S([O-])(=O)=O.OC[P+](CO)(CO)CO.OC[P+](CO)(CO)CO,NCGC00258482-01,0,O=S(=O)([O-])[O-].OC[P+](CO)(CO)CO.OC[P+](CO)(CO)CO
3103,[H][C@@]12CC[C@@H](O)[C@@]1(C)CC[C@]3([H])C4=C(CC[C@@]23[H])C=C(O)C=C4,NCGC00256569-01,0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@H]2O
3104,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]3([H])[C@@]2([H])C[C@H](C)C4=CC(=O)C=C[C@]34C,NCGC00255269-01,0,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12
3105,C1CN(CCO1)SSN2CCOCC2,NCGC00257082-01,0,C1CN(SSN2CCOCC2)CCO1
3106,CCOC(=O)NC(=S)NC1=C(NC(=S)NC(=O)OCC)C=CC=C1,NCGC00255347-01,1,CCOC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OCC
3107,CCOP(=S)(NC(C)C)OC1=CC=CC=C1C(=O)OC(C)C,NCGC00255226-01,1,CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C
3108,[Na+].[Na+].CC(=O)NC1=CC(=CC2=C1C(O)=C(N=NC3=CC=CC=C3)C(=C2)S([O-])(=O)=O)S([O-])(=O)=O,NCGC00256294-01,0,CC(=O)Nc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c(N=Nc3ccccc3)c(O)c12.[Na+].[Na+]
3109,[Na+].CCN(CC)C1=CC2=[O+]C3=C(C=C(C)C(=C3)N(CC)CC)C(=C2C=C1C)C4=C(C=C(C=C4)S([O-])(=O)=O)S([O-])(=O)=O,NCGC00257634-01,0,CCN(CC)c1cc2[o+]c3cc(N(CC)CC)c(C)cc3c(-c3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)[O-])c2cc1C.[Na+]
3110,COP(=O)(OC)OC1=CC=C(C=C1)[N+]([O-])=O,NCGC00255563-01,0,COP(=O)(OC)Oc1ccc([N+](=O)[O-])cc1
3111,CC(=C)C(=O)OCC=C,NCGC00259308-01,0,C=CCOC(=O)C(=C)C
3112,C=CC(=O)NCNC(=O)C=C,NCGC00090721-03,0,C=CC(=O)NCNC(=O)C=C
3113,C1=CC2=C(C=C1)C=C3C(C=CC4=C3C=CC=C4)=C2,NCGC00259609-01,1,c1ccc2cc3c(ccc4ccccc43)cc2c1
3114,C1=CC=C(C=C1)B(C2=CC=CC=C2)C3=CC=CC=C3,NCGC00256959-01,1,c1ccc(B(c2ccccc2)c2ccccc2)cc1
3115,CCOP(=S)(OCC)SC(CCl)N1C(=O)C2=C(C=CC=C2)C1=O,NCGC00254698-01,1,CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O
3116,Cl.CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,NCGC00259575-01,0,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1.Cl
3117,Cl.CCOC(=O)COC1=CC2=C(CCC(C2)NCC(O)C3=CC(Cl)=CC=C3)C=C1,NCGC00254131-01,0,CCOC(=O)COc1ccc2c(c1)CC(NCC(O)c1cccc(Cl)c1)CC2.Cl
3118,Cl.NC(=N)NC(=O)C1=NC(Cl)=C(N)N=C1N,NCGC00258937-01,1,Cl.N=C(N)NC(=O)c1nc(Cl)c(N)nc1N
3119,Cl.CN(C)C(=O)NC1(CCN(CC[C@]2(CN(CCO2)C(=O)C3=CC=CC=C3)C4=CC(F)=C(F)C=C4)CC1)C5=CC=CC=C5,NCGC00254172-01,0,CN(C)C(=O)NC1(c2ccccc2)CCN(CC[C@@]2(c3ccc(F)c(F)c3)CN(C(=O)c3ccccc3)CCO2)CC1.Cl
3120,CCOP(=S)(OCC)OC1=C(Cl)C=C(Br)C(Cl)=C1,NCGC00254999-01,1,CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl
3121,ClC1=CC(Cl)=C(OS(=O)(=O)C2=CC=CC=C2)C=C1,NCGC00256584-01,0,O=S(=O)(Oc1ccc(Cl)cc1Cl)c1ccccc1
3122,CCOP(Cl)(=S)OCC,NCGC00258530-01,0,CCOP(=S)(Cl)OCC
3123,CC1=CC2=C(OC(CN(CC3=CC=CC=C3)C(=O)NC4=C(F)C=C(F)C=C4F)=C2C5=CC=C(Cl)C=C5)C=C1,NCGC00257446-01,0,Cc1ccc2oc(CN(Cc3ccccc3)C(=O)Nc3c(F)cc(F)cc3F)c(-c3ccc(Cl)cc3)c2c1
3124,N#CSCC1=CC=CC=C1,NCGC00257569-01,0,N#CSCc1ccccc1
3125,NC1=CC=CC=C1C(=O)OCCC2=CC=CC=C2,NCGC00259724-01,1,Nc1ccccc1C(=O)OCCc1ccccc1
3126,NNC(=S)NN,NCGC00258917-01,1,NNC(=S)NN
3127,[O-][N+](=O)C1=C(C=CC=C1)[N+]([O-])=O,NCGC00254393-01,1,O=[N+]([O-])c1ccccc1[N+](=O)[O-]
3128,OC1=CC(O)=C(C=C1)C(=O)C2=CC=C(O)C=C2O,NCGC00257395-01,1,O=C(c1ccc(O)cc1O)c1ccc(O)cc1O
3129,CCCN(C1CCN(CC1)C(=O)C2CCNCC2)[C@@H]3CCC4=C(C3)C=C(OC)C=C4,NCGC00257251-01,0,CCCN(C1CCN(C(=O)C2CCNCC2)CC1)[C@@H]1CCc2ccc(OC)cc2C1
3130,CCCCCCCCCCCC(=O)N(C)CC(O)=O,NCGC00255839-01,0,CCCCCCCCCCCC(=O)N(C)CC(=O)O
3131,OC(=O)\C=C\C(O)=O.O=C1N(CCC2=NOC(=N2)C3=CC=C(CN4CCCCCC4)S3)C(=O)C5=C1C=CC=C5,NCGC00257298-01,1,O=C(O)/C=C/C(=O)O.O=C1c2ccccc2C(=O)N1CCc1noc(-c2ccc(CN3CCCCCC3)s2)n1
3132,CCCCCCCCCCCC(O)=O,NCGC00256486-01,0,CCCCCCCCCCCC(=O)O
3133,CC1=C(CCOC2=CC=CC3=C2C=CN3CCC(O)=O)N=C(O1)C4=CC=CC=C4,NCGC00254477-01,0,Cc1oc(-c2ccccc2)nc1CCOc1cccc2c1ccn2CCC(=O)O
3134,COC(=O)NC1=NC2=CC=CC=C2N1,NCGC00254328-01,1,COC(=O)Nc1nc2ccccc2[nH]1
3135,O=C(OCC1=CC=CC=C1)N=NC(=O)OCC2=CC=CC=C2,NCGC00256225-01,1,O=C(N=NC(=O)OCc1ccccc1)OCc1ccccc1
3136,[H][C@]12CC(=O)O[C@]1(C)CC[C@@]3([H])C(C)(C)CCC[C@]23C,NCGC00256856-01,0,CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]1(C)OC(=O)C[C@H]21
3137,OC1(O)C(=O)C2=C(C=CC=C2)C1=O,NCGC00258259-01,1,O=C1c2ccccc2C(=O)C1(O)O
3138,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,NCGC00259234-01,0,Cn1c(=O)c2c(ncn2C)n(C)c1=O
3139,O=C1C(C(=O)C2=CC=CC=C12)C3=NC4=CC=CC=C4C=C3,NCGC00260053-01,1,O=C1c2ccccc2C(=O)C1c1ccc2ccccc2n1
3140,ONC(=O)C1(CCOCC1)NS(=O)(=O)C2=CC=C(OC3=CC=C(F)C=C3)C=C2,NCGC00254291-01,0,O=C(NO)C1(NS(=O)(=O)c2ccc(Oc3ccc(F)cc3)cc2)CCOCC1
3141,OC1=CC2=C(CC3=CC=CC=C23)C=C1,NCGC00254342-01,1,Oc1ccc2c(c1)-c1ccccc1C2
3142,CCCCOC(=O)C1=CC=C(O)C=C1,NCGC00259334-01,0,CCCCOC(=O)c1ccc(O)cc1
3143,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C3=CC(O)=C(O)C=C3,NCGC00254218-01,1,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
3144,OC1=CC=C(OC2=CC=CC=C2)C=C1,NCGC00257532-01,0,Oc1ccc(Oc2ccccc2)cc1
3145,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO,NCGC00255654-01,0,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
3146,S=C(NC1=CC=CC=C1)NC2=CC=CC=C2,NCGC00257823-01,0,S=C(Nc1ccccc1)Nc1ccccc1
3147,[Ca++].CCC([O-])=O.CCC([O-])=O,NCGC00259981-01,0,CCC(=O)[O-].CCC(=O)[O-].[Ca+2]
3148,[Cl-].[Cl-].C1C=CC=C1[Ti++]C2=CC=CC2,NCGC00260091-01,0,C1=CCC=C1.[Cl-].[Cl-].[Ti+4].[c-]1ccc[cH-]1
3149,[Na+].[Na+].OC1=C(N=NC2=CC=C(C=C2)N=NC3=CC=C(C=C3)S([O-])(=O)=O)C(=CC4=CC(NC(=O)C5=CC=CC=C5)=CC=C14)S([O-])(=O)=O,NCGC00255450-01,0,O=C(Nc1ccc2c(O)c(N=Nc3ccc(N=Nc4ccc(S(=O)(=O)[O-])cc4)cc3)c(S(=O)(=O)[O-])cc2c1)c1ccccc1.[Na+].[Na+]
3150,[Na+].[Na+].COC1=CC=CC=C1\N=N\C2=C(C=C3C=C(C=C(NC(C)=O)C3=C2O)S([O-])(=O)=O)S([O-])(=O)=O,NCGC00255591-01,0,COc1ccccc1/N=N/c1c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])cc(NC(C)=O)c2c1O.[Na+].[Na+]
3151,[Na+].[Na+].CCN(CC1=CC(=CC=C1)S([O-])(=O)=O)C2=CC=C(C=C2)C(=C3C=CC(C=C3)=[N+](CC)CC4=CC(=CC=C4)S([O-])(=O)=O)C5=C(C=C(O)C=C5)S([O-])(=O)=O,NCGC00255331-01,0,CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)[O-])c3)C=C2)c2ccc(O)cc2S(=O)(=O)[O-])cc1.[Na+].[Na+]
3152,[Na+].[Na+].COC1=C(C=C(C)C(=C1)S([O-])(=O)=O)\N=N\C2=C3C=CC(=CC3=CC=C2O)S([O-])(=O)=O,NCGC00254423-01,0,COc1cc(S(=O)(=O)[O-])c(C)cc1/N=N/c1c(O)ccc2cc(S(=O)(=O)[O-])ccc12.[Na+].[Na+]
3153,[Na+].CC1=C(C=CC(=C1)S([O-])(=O)=O)\N=N\C2=C(O)C=CC3=CC=CC=C23,NCGC00255498-01,1,Cc1cc(S(=O)(=O)[O-])ccc1/N=N/c1c(O)ccc2ccccc12.[Na+]
3154,[Na+].OC1=C(N=NC2=CC=C(C=C2)S([O-])(=O)=O)C3=CC=CC=C3C=C1,NCGC00255530-01,1,O=S(=O)([O-])c1ccc(N=Nc2c(O)ccc3ccccc23)cc1.[Na+]
3155,NC(=O)C(Br)(Br)C#N,NCGC00253921-01,0,N#CC(Br)(Br)C(N)=O
3156,C[Sn](Cl)(Cl)Cl,NCGC00256992-01,0,C[Sn](Cl)(Cl)Cl
3157,CC(CCOC=O)CCC=C(C)C,NCGC00254933-01,0,CC(C)=CCCC(C)CCOC=O
3158,C(OCC1CCC(COCC2CO2)CC1)C3CO3,NCGC00256014-01,0,C1CC(COCC2CO2)CCC1COCC1CO1
3159,CC(=O)C1=CC(=CC2=C1CCC2(C)C)C(C)(C)C,NCGC00255757-01,0,CC(=O)c1cc(C(C)(C)C)cc2c1CCC2(C)C
3160,CC(=O)OCCN(CCOC(C)=O)C1=CC=C(C=C1)\N=N\C2=C(C=C(C=C2)[N+]([O-])=O)C#N,NCGC00256740-01,1,CC(=O)OCCN(CCOC(C)=O)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2C#N)cc1
3161,CC1=CC(=C(O)C(C)=C1CN2C(=O)N(CC3=C(C)C(O)=C(C=C3C)C(C)(C)C)C(=O)N(CC4=C(C)C(O)=C(C=C4C)C(C)(C)C)C2=O)C(C)(C)C,NCGC00258351-01,0,Cc1cc(C(C)(C)C)c(O)c(C)c1Cn1c(=O)n(Cc2c(C)cc(C(C)(C)C)c(O)c2C)c(=O)n(Cc2c(C)cc(C(C)(C)C)c(O)c2C)c1=O
3162,CC(C)(C)CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCCC(C)(C)C,NCGC00258982-01,0,CC(C)(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)(C)C
3163,CC(C)O,NCGC00260024-01,0,CC(C)O
3164,CCC(C)N(C)C(=O)C1=CC2=C(C=CC=C2)C(=N1)C3=CC=CC=C3Cl,NCGC00254354-01,0,CCC(C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1
3165,CCCCCCCCCC(C)C=O,NCGC00256900-01,0,CCCCCCCCCC(C)C=O
3166,CCCCCCC(C)O,NCGC00259174-01,0,CCCCCCC(C)O
3167,CC1=CC(OP(=O)(OC2=CC(C)=CC(C)=C2)OC3=CC(C)=CC(C)=C3)=CC(C)=C1,NCGC00258651-01,1,Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1
3168,CC1=CC=CC=C1C(=O)NC2=CC=C(C(=O)N3CCCC(O)C4=C3C=CC(Cl)=C4)C(C)=C2,NCGC00183001-01,0,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1
3169,CC1=NC=C(C=N1)[C@@H](CCCCCCC2=NC3=C(CCCN3)C=C2)CC(O)=O,NCGC00254051-01,0,Cc1ncc([C@@H](CCCCCCc2ccc3c(n2)NCCC3)CC(=O)O)cn1
3170,CC#CC1=CC(C)=NC(NC2=CC=CC=C2)=N1,NCGC00254251-01,1,CC#Cc1cc(C)nc(Nc2ccccc2)n1
